fold,seed,initial_value,final_value,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,maximum_drawdown,calmar_ratio,trade_count,total_transaction_cost
2022,25,10000.0,9268.140588610806,-0.07318594113891941,-0.07337943746537212,0.4789326049739034,0.07956548921985127,0.11672580497170788,-0.40181498120984627,-0.18261996415472126,117,1379.8748121412077
2022,26,10000.0,6204.134858883729,-0.37958651411162714,-0.3803996243166742,0.45631868757175925,-0.8201453755053841,-1.1360768752694002,-0.4213490323114434,-0.9028135705684945,122,958.4016646981707
2022,27,10000.0,6453.878944288194,-0.3546121055711806,-0.35538806120906474,0.36864195677766726,-1.0020872443510873,-1.278638686804831,-0.45988809198011793,-0.7727707401139429,108,805.5272524674353
2022,28,10000.0,11646.727136266876,0.16467271362668767,0.16516057083646163,0.3780977634486401,0.5897801401541819,0.9706885925379939,-0.2441030422013173,0.6766018536559244,120,1201.8570571605426
2022,29,10000.0,3059.0481786495548,-0.6940951821350445,-0.6950889998032637,0.4871123999557705,-2.188289375354072,-2.766319182748522,-0.7146795606316951,-0.9725883292211188,129,666.225549069795
2023,0,10000.0,18082.382953147815,0.8082382953147815,0.8111833158796171,0.3299573418492889,1.9628295225773131,3.7437322441361287,-0.15227148747672525,5.327217388636902,118,1803.6853862222688
2023,1,10000.0,8788.553170981426,-0.12114468290185743,-0.12145641599891477,0.2971967499556817,-0.2888225380783576,-0.44260113751784264,-0.3012092908905465,-0.40322931487212865,115,1168.158506879675
2023,2,10000.0,12884.254448007021,0.2884254448007022,0.28932277339222745,0.3249327962779281,0.9417830244283995,1.6080239265303986,-0.2749355901458147,1.052329286429532,126,1515.568526594898
2023,3,10000.0,15942.450870761948,0.5942450870761948,0.5962891337692182,0.32624280924217564,1.5952289851137096,2.7332158250148035,-0.21699523366139473,2.7479365500704223,115,1546.4793706015328
2023,4,10000.0,11413.736830850332,0.14137368308503317,0.14178839225590512,0.3008337985950814,0.5894166711193788,0.9427252790622327,-0.21555068873318495,0.6577960529340503,125,1424.9935490763953
2023,5,10000.0,13253.072562892896,0.3253072562892896,0.32633310714181873,0.3193272672740937,1.0405724343769465,1.9141633459076688,-0.21467082685405547,1.5201558214692914,132,1489.005489483476
2023,6,10000.0,13026.618897952478,0.3026618897952478,0.30360848779384253,0.2874276664080525,1.063528526626619,1.8972800929447855,-0.19722783704329816,1.5393794930032632,115,1344.728137428571
2023,7,10000.0,10049.773909936543,0.0049773909936543514,0.00499109921270402,0.2696632241091391,0.1522200920229877,0.22884608617120192,-0.25703448751899016,0.01941801374936221,126,1159.4453440341354
2023,8,10000.0,10563.563407915732,0.056356340791573256,0.056515460854059896,0.27802698668085774,0.33478994823928726,0.540563457343934,-0.29873000860193855,0.18918575043248317,112,1168.1361179652934
2023,9,10000.0,13699.576322840037,0.3699576322840037,0.37114285625134324,0.31303235418385983,1.162270250722067,1.9954573795679809,-0.175390932643274,2.116089188066565,122,1375.0044209949929
2023,10,10000.0,28246.225886637978,1.824622588663798,1.8326918311254072,0.3579620589323795,3.0870553684752897,6.596418220209421,-0.1147153628188311,15.975992980292974,119,2354.2679744123307
2023,11,10000.0,17177.122766454282,0.7177122766454282,0.720267116743116,0.2911336967730205,2.0069080478153345,3.966480225014496,-0.21707894301556374,3.317996240158013,132,1732.031616999748
2023,12,10000.0,13980.222955280966,0.39802229552809654,0.3993097544173789,0.27589050490325756,1.3539488438786966,2.346365634849629,-0.10589506367894164,3.770806122068426,121,1518.0594766412732
2023,13,10000.0,12909.740056724015,0.2909740056724015,0.29188012257949847,0.3033629579926168,0.9934379639981951,1.7161131037524986,-0.17850374725000384,1.6351484328825046,130,1464.5543074835675
2023,14,10000.0,15353.791169840253,0.5353791169840254,0.5371887973703791,0.29005220943765997,1.6247557824484522,3.1641255569839397,-0.16549538270594932,3.245944319333979,126,1737.694337159
2023,15,10000.0,16653.156396215574,0.6653156396215574,0.667650614120592,0.32273130017111257,1.7433375076893123,3.322584944515488,-0.15989609679134575,4.175527905423693,112,1538.7645527044215
2023,16,10000.0,14366.929696960382,0.4366929696960382,0.43812383826191903,0.2923095530483182,1.3868670539152768,2.5045236421337553,-0.23553913019744155,1.8600893953147406,131,1566.734911351964
2023,17,10000.0,22568.62421608158,1.2568624216081576,1.261914856554423,0.3331354891985609,2.6160932091171603,5.0712962009509965,-0.2015815817824962,6.2600702177047705,123,1980.7031150042494
2023,18,10000.0,13351.49717637253,0.3351497176372529,0.33621034819392226,0.28879136189907184,1.1467262738844073,1.8720600994090304,-0.24178302414168396,1.3905457150577463,119,1333.9929070739595
2023,19,10000.0,17784.95632575739,0.7784956325757391,0.7813110471842684,0.3290774895373754,1.9165731528710042,3.6596386523183275,-0.16805930243980505,4.649019934282519,125,1698.0534989718
2023,20,10000.0,10431.561080469952,0.0431561080469951,0.0432771980928115,0.28219236627324634,0.2905693031684436,0.4338100471945003,-0.3545811176649911,0.12205161509389756,110,1090.2640873801174
2023,21,10000.0,12743.909911324834,0.27439099113248333,0.2752401738152104,0.31934131563422985,0.9190819447474804,1.4767947187568078,-0.2374482772406692,1.1591584365812713,121,1432.627884088647
2023,22,10000.0,11892.942777674994,0.18929427776749952,0.18986083069268034,0.29017121274153795,0.7418242093144405,1.2324885113276638,-0.17722357988865522,1.0713068250396744,132,1656.732202211678
2023,23,10000.0,15911.09265452267,0.5911092654522669,0.5931406741526506,0.3448156771638031,1.5202072195453733,2.7405280284066817,-0.1811555849358173,3.274205840039643,125,1673.484538545811
2023,24,10000.0,12821.998125222497,0.2821998125222498,0.2830757314830721,0.34029478291560467,0.9000717267080995,1.5130501457055245,-0.3511455479910701,0.8061492822636352,128,1459.9332165632056
2023,25,10000.0,13092.120914953013,0.3092120914953014,0.3101815027521866,0.32943142424640465,0.9829356827240414,1.6099448135859957,-0.21449620569502714,1.4460931919383495,117,1478.5857049354413
2023,26,10000.0,13511.752506216864,0.35117525062168653,0.35229293698011754,0.3062730138384219,1.1371392570010201,1.8693848495618859,-0.2129704102289437,1.654187248836126,122,1442.146048632269
2023,27,10000.0,10820.134175634545,0.08201341756345437,0.08224775110051663,0.26733250700129485,0.4267811998336251,0.7170834424146717,-0.2451994983076773,0.3354319713872817,108,1052.294715721278
2023,28,10000.0,18540.790148492124,0.8540790148492123,0.857226425850439,0.31865306094663937,2.0995254139966746,4.309086746932672,-0.1442666457309647,5.941958527607522,120,1783.6825931855083
2023,29,10000.0,15498.07972588254,0.5498079725882541,0.551674532443579,0.3239629828271579,1.5164447824897518,2.5871610542229044,-0.2187787708359824,2.521609068080775,129,1761.7028793615564
2024,0,10000.0,10502.812662919476,0.050281266291947624,0.05966070933952716,0.3292883333458522,0.33934422552983334,0.510619823386905,-0.30349127817210286,0.196581297818038,101,1248.1435095664142
2024,1,10000.0,7594.012408096257,-0.24059875919037432,-0.2775477572315955,0.36009838970801106,-0.7229917869680275,-1.0033799292545513,-0.37410919960618383,-0.7418896876199882,98,878.0746120590784
2024,2,10000.0,12758.988629908274,0.27589886299082744,0.333500876567677,0.37048037610431855,0.9601189093699216,1.542651527914038,-0.22023240246394227,1.5143133927455554,105,1354.6827273897443
2024,3,10000.0,15308.226819567295,0.5308226819567294,0.6536316810579772,0.406969906703358,1.4362570566536088,2.4545513616050734,-0.19043656756008764,3.432280309566804,98,1093.70101817125
2024,4,10000.0,7393.952807482287,-0.2606047192517713,-0.29997552633383606,0.3755016284906167,-0.7627251756946484,-1.0823934318182182,-0.4527917281564099,-0.6625022227221743,105,904.731946360145
2024,5,10000.0,9345.888831942006,-0.06541111680579947,-0.07679916034335421,0.3011088813689557,-0.11525128545568449,-0.16407902326809232,-0.2658801249154469,-0.2888488200002813,115,1178.9718512101404
2024,6,10000.0,12715.867854186788,0.27158678541867887,0.3281789992219757,0.37262511951793303,0.9448710754429392,1.5472414686207627,-0.14750597388854614,2.224852259000331,95,1178.465817119556
2024,7,10000.0,11260.270644888873,0.12602706448888723,0.1505116262289452,0.3979735332842264,0.5477406225856654,0.8820659763900405,-0.2586227390563922,0.5819736763213479,110,1206.1197979722651
2024,8,10000.0,14389.01227864494,0.4389012278644939,0.536989506587292,0.3766439903539933,1.326481605810204,2.2578708188015604,-0.2886692631629497,1.8602240526182001,102,1304.475227663449
2024,9,10000.0,9340.847870557798,-0.0659152129442202,-0.07738732930900594,0.32689405776463865,-0.08432654005236706,-0.12197502994937726,-0.34413570429556894,-0.2248744560446423,101,1016.3711398297734
2024,10,10000.0,8899.344450872703,-0.11006555491272974,-0.12867498716242975,0.376133453528441,-0.1784697334342984,-0.2521852506904512,-0.3702821411946381,-0.347505247612771,98,961.7481786927079
2024,11,10000.0,9034.123609147868,-0.09658763908521328,-0.1130660820367243,0.32314493016722756,-0.20975287053955596,-0.29468340583149527,-0.3570833711994198,-0.3166377690928107,109,1056.4133450076683
2024,12,10000.0,10879.144385977072,0.08791443859770709,0.10465534232774121,0.3666480657499402,0.45325556110689313,0.6848552747489588,-0.21453677054836706,0.4878200695397658,106,1071.35630907119
2024,13,10000.0,17620.05753209055,0.7620057532090547,0.9525005881472393,0.3522131314296573,2.074174220029436,3.735547697054783,-0.1224976737367548,7.775662664371449,109,1360.5668970213303
2024,14,10000.0,9804.218544191432,-0.0195781455808568,-0.023085039583305322,0.3476552649406328,0.10550101449305581,0.15523329188213683,-0.2634433770525597,-0.08762808859187839,109,1156.6483274756472
2024,15,10000.0,14933.414857555888,0.4933414857555889,0.605912763781826,0.3894189726465901,1.4067527928879626,2.6350993146204376,-0.22540081486027963,2.688156935712128,97,1373.5994373822437
2024,16,10000.0,11033.567486842392,0.10335674868423927,0.12320068254022676,0.3789494397019069,0.49382528268025505,0.7660248877860677,-0.3061074093387829,0.4024753363740863,113,1258.8527300513367
2024,17,10000.0,16454.13285065938,0.6454132850659382,0.800820677223766,0.38710539655011983,1.712117172938022,2.7909868099180923,-0.2264565090878693,3.5363111462299934,107,1344.4647749934286
2024,18,10000.0,15448.496038359584,0.5448496038359585,0.6715447587038335,0.3469319857680564,1.6517561039839412,2.8830849000276126,-0.3030880537409817,2.215675446178205,101,1435.7133990709397
2024,19,10000.0,11174.34547060062,0.11743454706006196,0.14014837665108915,0.3861613847325189,0.5299838272845282,0.8298471716943875,-0.33299920656065163,0.4208669987493285,113,1136.215167358299
2024,20,10000.0,10472.846194633024,0.047284619463302535,0.05609029371397134,0.4168268239044385,0.33635259223398717,0.5237030017891185,-0.2990575519042986,0.18755685438072733,92,1011.9824334305915
2024,21,10000.0,9363.780841173804,-0.06362191588261956,-0.07471109362051509,0.4313876331474724,0.03293828176578622,0.05035001304730059,-0.5179178595155117,-0.1442527849694233,104,1146.3736462081336
2024,22,10000.0,10116.58971096243,0.01165897109624292,0.013786427445094063,0.4078868821169429,0.2350392671316163,0.3594623471202211,-0.3077614184291918,0.04479582761042536,108,1043.4242002063907
2024,23,10000.0,11138.44007577653,0.113844007577653,0.13582217468211621,0.3613003686491379,0.5296471525889171,0.8719967226914483,-0.3321575166309233,0.4089089298949539,105,1114.380457673693
2024,24,10000.0,16161.420227041306,0.6161420227041305,0.7630402186481768,0.4127510742022558,1.5770716744852296,2.7453305427876153,-0.17787769972446377,4.28969016256755,105,1521.8531624775326
2024,25,10000.0,12758.772585605999,0.27587725856059997,0.33347420468998723,0.3905654444435365,0.9292926868946236,1.5160331514524523,-0.27074253319674424,1.2317023141969972,97,1179.8922989996238
2024,26,10000.0,7077.273230187809,-0.29227267698121917,-0.3352517464346848,0.38498606396597185,-0.8692651588427687,-1.23936542984329,-0.5277641485686824,-0.635230239386099,104,924.8265843124132
2024,27,10000.0,9844.337087833164,-0.015566291216683514,-0.018361319599638937,0.3955384905150123,0.14811345539015625,0.22708784137854168,-0.2870900290816363,-0.06395666076726668,91,986.7688071623969
2024,28,10000.0,13454.660378139208,0.3454660378139207,0.41980374455760483,0.3443134925321903,1.1872154935252974,2.0177469452168335,-0.16491729173941982,2.545541102026599,96,1179.0341840671715
2024,29,10000.0,12315.392534488154,0.23153925344881543,0.2789105687680602,0.38560617871915787,0.8298462652809249,1.252194811644067,-0.2941838408299099,0.9480825594677026,111,1352.272806722265
